Year,Industry_aggregation_NZSIOC,Industry_name_NZSIOC,Units,Variable_name,Variable_category
2024,Level 4,Furniture Manufacturing,Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 4,Furniture Manufacturing,Percentage,Return on equity,Financial ratios
2024,Level 4,Furniture Manufacturing,Percentage,Return on total assets,Financial ratios
2024,Level 4,Furniture Manufacturing,Percentage,Liabilities structure,Financial ratios
2024,Level 4,Other Manufacturing,Dollars (millions),Total income,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Sales of goods not further processed,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Sales of other goods and services,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Non-operating income,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Total expenditure,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Interest and donations,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Indirect taxes,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Depreciation,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Redundancy and severance,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Purchases of goods bought for resale,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Other Purchases and operating expenses,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Non-operating expenses,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Opening stocks,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Closing stocks,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Surplus before income tax,Financial performance
2024,Level 4,Other Manufacturing,Dollars (millions),Total assets,Financial position
2024,Level 4,Other Manufacturing,Dollars (millions),Current assets,Financial position
2024,Level 4,Other Manufacturing,Dollars (millions),Fixed tangible assets,Financial position
2024,Level 4,Other Manufacturing,Dollars (millions),Additions to fixed assets,Financial position
2024,Level 4,Other Manufacturing,Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 4,Other Manufacturing,Dollars (millions),Other assets,Financial position
2024,Level 4,Other Manufacturing,Dollars (millions),Total equity and liabilities,Financial position
2024,Level 4,Other Manufacturing,Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 4,Other Manufacturing,Dollars (millions),Current liabilities,Financial position
2024,Level 4,Other Manufacturing,Dollars (millions),Other liabilities,Financial position
2024,Level 4,Other Manufacturing,Dollars,Total income per employee count,Financial ratios
2024,Level 4,Other Manufacturing,Dollars,Surplus per employee count,Financial ratios
2024,Level 4,Other Manufacturing,Percentage,Current ratio,Financial ratios
2024,Level 4,Other Manufacturing,Percentage,Quick ratio,Financial ratios
2024,Level 4,Other Manufacturing,Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 4,Other Manufacturing,Percentage,Return on equity,Financial ratios
2024,Level 4,Other Manufacturing,Percentage,Return on total assets,Financial ratios
2024,Level 4,Other Manufacturing,Percentage,Liabilities structure,Financial ratios
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Total income,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Sales of goods and services,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Non-operating income,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Total expenditure,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Interest and donations,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Indirect taxes,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Depreciation,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Redundancy and severance,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Purchases and other operating expenses,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Non-operating expenses,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Opening stocks,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Closing stocks,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Surplus before income tax,Financial performance
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Total assets,Financial position
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Current assets,Financial position
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Fixed tangible assets,Financial position
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Additions to fixed assets,Financial position
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Other assets,Financial position
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Total equity and liabilities,Financial position
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Current liabilities,Financial position
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars (millions),Other liabilities,Financial position
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars,Total income per employee count,Financial ratios
2024,Level 1,"Electricity, Gas, Water and Waste Services",Dollars,Surplus per employee count,Financial ratios
2024,Level 1,"Electricity, Gas, Water and Waste Services",Percentage,Current ratio,Financial ratios
2024,Level 1,"Electricity, Gas, Water and Waste Services",Percentage,Quick ratio,Financial ratios
2024,Level 1,"Electricity, Gas, Water and Waste Services",Percentage,Return on equity,Financial ratios
2024,Level 1,"Electricity, Gas, Water and Waste Services",Percentage,Return on total assets,Financial ratios
2024,Level 1,"Electricity, Gas, Water and Waste Services",Percentage,Liabilities structure,Financial ratios
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Total income,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Sales of goods and services,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Non-operating income,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Total expenditure,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Interest and donations,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Indirect taxes,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Depreciation,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Redundancy and severance,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Purchases and other operating expenses,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Non-operating expenses,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Opening stocks,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Closing stocks,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Surplus before income tax,Financial performance
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Total assets,Financial position
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Current assets,Financial position
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Fixed tangible assets,Financial position
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Additions to fixed assets,Financial position
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Other assets,Financial position
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Total equity and liabilities,Financial position
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Current liabilities,Financial position
2024,Level 3,Electricity and Gas Supply,Dollars (millions),Other liabilities,Financial position
2024,Level 3,Electricity and Gas Supply,Dollars,Total income per employee count,Financial ratios
2024,Level 3,Electricity and Gas Supply,Dollars,Surplus per employee count,Financial ratios
2024,Level 3,Electricity and Gas Supply,Percentage,Current ratio,Financial ratios
2024,Level 3,Electricity and Gas Supply,Percentage,Quick ratio,Financial ratios
2024,Level 3,Electricity and Gas Supply,Percentage,Return on equity,Financial ratios
2024,Level 3,Electricity and Gas Supply,Percentage,Return on total assets,Financial ratios
2024,Level 3,Electricity and Gas Supply,Percentage,Liabilities structure,Financial ratios
2024,Level 3,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),Total income,Financial performance
